_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class,clean_text
{'$oid': '5a132831741a2384e87ba63e'},AQRM1RW543N9A,B000067NXE,K. Tooley,"[15, 17]","These blocks are definitely NOT the classic blocks I had expected. ""Deluxe"" is not a word I would use to characterize them. They are quite small and the quality is not as good as I had expected.",2.0,Disappointing,1135296000,"12 23, 2005",Toys_and_Games,0,block definitely classic block expect Deluxe word use characterize small quality good expect
{'$oid': '5a13282f741a2384e87b124b'},ARVD852Y0IZVL,B000050B3H,SimplyChic Momma,"[1, 1]","Toys r us sells this exact same toy for $19.99 so amazon is a total rip off selling it for $34.99!! In addition the version we received clearly showed signs of wear, it looks used. Amazon does this over and over, repacking and selling used products as new.Aside from the price, the actual product is great for young toddlers. it does roll on all floor surfaces, rubber tiles, carpet, or even hardwood.  Its a great toy just dont buy it from amazon",1.0,So much cheaper at toys r us,1391385600,"02 3, 2014",Toys_and_Games,0,toy r sell exact toy $ 19.99 amazon total rip sell $ 34.99 addition version receive clearly show sign wear look Amazon repacke sell product new aside price actual product great young toddler roll floor surface rubber tile carpet hardwood   great toy not buy amazon
{'$oid': '5a13282f741a2384e87ae596'},ABBV8E72A9G1I,B00004TDTZ,Tessie Russo,"[0, 0]",This is toy that should not be played with. It breaks easily .the body parts don't move easy at all,2.0,This was a gift for my grandson,1396915200,"04 8, 2014",Toys_and_Games,0,toy play break easily .the body part easy
{'$oid': '5a13282f741a2384e87aef79'},A2K90HD1DW7E20,B00004TZY8,Debbie,"[1, 2]",Even thought the game is okay the shipping was very quick and everything ran smoothly! i got it in time for my brother for christmas and he loves it.,3.0,Trinidad Uno review,1324857600,"12 26, 2011",Toys_and_Games,0,think game okay shipping quick run smoothly get time brother christmas love
{'$oid': '5a13282f741a2384e87af6d3'},A3PKUN1J3EGYZ9,B00004UBH2,"HerApronStrings ""HerApronStrings""","[0, 0]","I generally like Crayola products-even though they can be a bit expensive. However-these are small 6 plastic bottles-2 oz, with a small amount of paint in them, in a box then mailed in a box. I'm not exactly an environmentalist (I drive a HUGE SUV that's a hybrid-haha)-but there is something that just seems greedy about the whole thing and a lot of drama-the unpacking the opening the cleaning-for 2 oz.We buy Prang (sp?) huge things of washable paint and then put them in small  5 oz , reusable, and spill proof bottles.",3.0,"Too Expensive, Too Small, Too Wasteful",1368403200,"05 13, 2013",Toys_and_Games,0,generally like Crayola product bit expensive small 6 plastic bottles-2 oz small paint box mail box exactly environmentalist drive huge SUV hybrid haha)-but greedy thing lot drama unpack opening cleaning 2 oz buy Prang sp huge thing washable paint small   5 oz reusable spill proof bottle
{'$oid': '5a132831741a2384e87bbbf0'},A3FF71OAL9FKW2,B00006FDMF,"Gilda Sebenick ""gildase""","[13, 16]","The Sparkling Symphony Stacker played very nice musical selections and had a nice sparkly effect when you hit the top.  Now, the star sings &quot;Da-Da-Da-Da&quot; every time you hit it, and it's annoying.  Plus, the musical selections that are played are shorter than the selections played by the sparkling symphony stacker, and the way they cut the music is very odd.You're kid will probably like it, but you will quickly get annoyed by it.  My 18 month old still loves his Sparkling Symphony Stacker and I still enjoying listening to it when he plays it.  I think Fisher Price made a mistake with this new version.",3.0,Not as nice as the Sparkling Symohony Stacker,1054771200,"06 5, 2003",Toys_and_Games,0,Sparkling Symphony Stacker play nice musical selection nice sparkly effect hit   star sing quot;Da Da Da Da&quot time hit annoying   Plus musical selection play short selection play sparkling symphony stacker way cut music odd You're kid probably like quickly annoy   18 month old love Sparkling Symphony Stacker enjoy listen play   think Fisher Price mistake new version
{'$oid': '5a132834741a2384e87c6c00'},ADAJKM9WPCQSF,B0000DJ3FL,Sunnshine Mommy,"[0, 0]","We bought this for my daughter a month ago because she fit into the age recommendation. This toy was basically a HUGE waste of money. I'm very disapointed in Fisher Price for making such a boring toy. The balls are hard for me to pull off of the wheel so you can imagine how it must be for my daughter. The music is very annoying and one of the attachments already broke. I can't believe this thing cost $35.00. I'm very disapointed and I wish I could return it, but I threw out the box before I gave my daughter a chance to play with it.",1.0,I hate this toy and so does my daughter!!,1110758400,"03 14, 2005",Toys_and_Games,0,buy daughter month ago fit age recommendation toy basically huge waste money disapointed Fisher Price make boring toy ball hard pull wheel imagine daughter music annoying attachment break believe thing cost $ 35.00 disapointed wish return throw box give daughter chance play
{'$oid': '5a132830741a2384e87b2526'},A5HA6EI23E0EM,B00005BAHT,NYC gal,"[3, 11]",baby was kind of scared by it and can't sit on it yet.  so was considering whether to return it but discovered it makes a good pillow for me to rest head on..hopefully he likes it but this is one overpriced pillow!,3.0,17 mo baby not interested; makes a good pillow for me,1222905600,"10 2, 2008",Toys_and_Games,0,baby kind scared sit   consider return discover make good pillow rest head hopefully like overpriced pillow
{'$oid': '5a132832741a2384e87bf584'},A2KQHY04JL92H5,B00008MIFG,Daniela Rigmaden,"[4, 4]",This toy is a real disappointment for the amount of money that it costs. I got this as a birthday gift for my four-year old little girl. This product does not stand very well. She played with it one time and now it's sits in the corner. $30 should be the maximum price for this toy.,2.0,My Size Swan Lake Barbie,1071964800,"12 21, 2003",Toys_and_Games,0,toy real disappointment money cost get birthday gift year old little girl product stand play time sit corner $ 30 maximum price toy
{'$oid': '5a132830741a2384e87b6896'},A1K4Q6M8ARPX0A,B00005RF5G,Matthew Keeler,"[0, 0]","my main complaint is that the box itself is just raw wood, not stained or smooth. Little splinters come off. I wish they can sealed it like the shapes are. Otherwise, this is a challenge for my son, but somewhat too much for now.",3.0,"Good, not great",1370390400,"06 5, 2013",Toys_and_Games,0,main complaint box raw wood stain smooth little splinter come wish seal like shape challenge son somewhat
{'$oid': '5a13282f741a2384e87adc50'},A2NV8HK7LLBD1Y,B00004SU7V,Ramius,"[0, 0]","This product arrived and looks nice and sturdy, but my son was sad when it was too small for him to hop on. He tried a few times and said he didn't like it. He's only 3 years old and the description said it would inflate to 53 inches which was wrong.  The hopper would be a good size for a 18 month to a 2 year old.  Definately not for an average sized 4 year old and up.  My average sized five year old said it was not comfortable to bounce on as she is used to a larger hopper.",2.0,Much smaller then advertised.,1357257600,"01 4, 2013",Toys_and_Games,0,product arrive look nice sturdy son sad small hop try time say like 3 year old description say inflate 53 inch wrong   hopper good size 18 month 2 year old   definately average sized 4 year old   average sized year old say comfortable bounce large hopper
{'$oid': '5a132832741a2384e87c1259'},A1Q60UY49I9MCZ,B00008ZCH5,B. Hartsock,"[3, 8]","THE OVERALL TOTE IS DESIGNED WELL.  IT HAS COMPARTMENTS OF DIFFERENT SIZES TO ACCOMMODATE DIFFERENT SIZED CARS.  I THOUGHT THE HANDLE COULD HAVE BEEN A LITTLE LONGER, BUT OVERALL, IT IS EXACTLY WHAT I WAS LOOKING FOR AND MY SON LOVED IT!",1.0,HOT WHEELS TOTE,1141689600,"03 7, 2006",Toys_and_Games,0,OVERALL TOTE designed   compartment different sizes accommodate different SIZED CARS   think handle little longer OVERALL exactly look SON love
{'$oid': '5a132832741a2384e87c0fd9'},A3KEBM2II1HOHG,B00008YSLM,Rachel,"[2, 2]","- my Kitchenaid with all its attachments is far less complicated; so is the game Mousetrap, for that matter- the many parts are not dishwasher safe, per the instructions; unit is largely plastic - many small plastic parts, too- you need to purchase refill Mcflurry mixes - maybe someone could come up with a recipe to avoid the refill costs?- keep extra salt and half and half on hand (we did try heavy cream - undesirable results)- Don't lose the instructions - the parts do not dis/assemble entirely intuitively- was received as a gift for my 7 year old; we have since decided we'd buy an ice cream machine.",2.0,Mildly enjoyable,1072828800,"12 31, 2003",Toys_and_Games,0,Kitchenaid attachment far complicated game Mousetrap matter- part dishwasher safe instruction unit largely plastic small plastic part too- need purchase refill Mcflurry mix maybe come recipe avoid refill costs?- extra salt half half hand try heavy cream undesirable results)- lose instruction part dis assemble entirely intuitively- receive gift 7 year old decide buy ice cream machine
{'$oid': '5a13282c741a2384e879ccb5'},A3TGG5UVPDVO8J,1223063151,Kristy R Small,"[0, 0]",The board is just too small,2.0,Two Stars,1403913600,"06 28, 2014",Toys_and_Games,0,board small
{'$oid': '5a132831741a2384e87b8071'},A29RADQHJJZ9W4,B000062TQL,"LUV 2 READ NJ ""nj_mommie""","[3, 3]","My daughter loves these, although the figures are durable, they do not seem to absorb the ink from the ink pad well and therefore the stamps are only so-so.  But she loves it, and I guess that is what matters.",3.0,Not bad...,1062028800,"08 28, 2003",Toys_and_Games,0,daughter love figure durable absorb ink ink pad stamp   love guess matter
{'$oid': '5a132830741a2384e87b2712'},A1GINPWFR79FVM,B00005BHK6,E Lee,"[1, 2]","I am giving this 1 star because Leap Frog (the company) has poor customer service.  After one month, the stylus pen on my daughter's My First LeapPad broke.  When I called the customer service number, I had the option to send back the broken pen and wait for a new one or pay $5 for a replacement.  I opted to pay for the replacement.  At the time, I didn't realize they sold the pen the in stores.  I purchased the pen for $4.18 (less than Leap Frog charged) at Target.  I called Leap Frog to cancel my order and they couldn't even find my order because they do not have access to their new automated system.  Therefore, I couldn't cancel my order.  When I asked if I could send the pen back for a refund, I was told NO refunds are given for replacement parts!!!  I find this practice completely unacceptable and I will no longer purchase any Leap Frog products and will be recommending all of my friends to do the same!  I should have listened to the previous comments about Leap Frog products!!!!  It is such a shame because my daughter does like the pad.",1.0,great toy...bad company,1104710400,"01 3, 2005",Toys_and_Games,0,give 1 star Leap Frog company poor customer service   month stylus pen daughter LeapPad break   call customer service number option send broken pen wait new pay $ 5 replacement   opt pay replacement   time realize sell pen store   purchase pen $ 4.18 Leap Frog charge Target   call Leap Frog cancel order find order access new automated system   cancel order   ask send pen refund tell refund give replacement part   find practice completely unacceptable long purchase Leap Frog product recommend friend   listen previous comment Leap Frog product   shame daughter like pad
{'$oid': '5a13282e741a2384e87a9fa9'},A2FLCNIURI63KH,B00000JKL7,Mary Achee,"[0, 0]",Encore seemed a lot more fun online. It was a Christmas disappointment all around. It didn't last very long and a lot of the questions didn't seem to have anything to do with the category. I think I will buy all my Christmas games at actual stores so I can really get a look before buying. Mary,2.0,Thought it would be more fun!,1324857600,"12 26, 2011",Toys_and_Games,0,Encore lot fun online Christmas disappointment long lot question category think buy Christmas game actual store look buying Mary
{'$oid': '5a132831741a2384e87ba264'},A2GMR0SIVOO8T7,B000066SW0,Rush,"[1, 1]","These balls bend up the second the kids start to play with them.  VERY flimsy.  Their one redeeming quality is that when you get a ton of them, they tend to not get dented as easily (I guess the kids weight distributes more evenly?).",3.0,"Not kid-proof, at all",1355443200,"12 14, 2012",Toys_and_Games,0,ball bend second kid start play   flimsy   redeem quality ton tend dent easily guess kid weight distribute evenly
{'$oid': '5a132830741a2384e87b2728'},A1LUYS6DVJUOUN,B00005BHK6,Joanne A.,"[0, 0]","Yes, I bought this used but was expecting more than it provided.  My granddaughter loved it when it was working but the times it didn't work outnumbered the times it did work.",2.0,Wouldn't buy again.,1393459200,"02 27, 2014",Toys_and_Games,0,yes buy expect provide   granddaughter love work time work outnumber time work
{'$oid': '5a13282f741a2384e87ae30e'},A2CZFHPTS8AMLD,B00004T76D,Lauren,"[1, 1]",Gave this as a Christmas gift for my boyfriend since we used to always play it in college while waiting at bus stops in SF. It was missing a stone and the company used a CARDBOARD disc as a replacement. Too funny but also disappointing. Off to the craft store to get an appropriate replacement...,3.0,Missing Stone,1356480000,"12 26, 2012",Toys_and_Games,0,give Christmas gift boyfriend play college wait bus stop SF miss stone company CARDBOARD disc replacement funny disappointing craft store appropriate replacement
{'$oid': '5a132834741a2384e87c6a06'},A3Q00PCZR9BPZ0,B0000DH5TR,"M. Knorr ""JimmysMom""","[1, 1]","This ""Bouncer"" is soooo pretty.  But it does not bounce.  I had to go out and purchase a bouncer in addition to this mini bassinet. Also My son was only 6 pounds at birth and he quickly grew out of it by the time he was only 10 or 11 pounds.  The outside netting is a great idea, (But not too practical) but he quickly got his little feet all caught up in the netting. He is now three months and 14 ponuds and the bouncer is sitting up in my attic and has been for a few weeks now",3.0,Nothing but Laying there,1127174400,"09 20, 2005",Toys_and_Games,0,bouncer soooo pretty   bounce   purchase bouncer addition mini bassinet son 6 pound birth quickly grow time 10 11 pound   outside netting great idea practical quickly get little foot catch netting month 14 ponud bouncer sit attic week
{'$oid': '5a13282c741a2384e879d61c'},A2NBINRO67TI1F,1579822452,Nani Spears,"[0, 0]","The Duck and Goose plush pals look just like the characters, however, with the first wash the eyes began to rub off.",3.0,Great but not durable.,1372118400,"06 25, 2013",Toys_and_Games,0,Duck Goose plush pal look like character wash eye begin rub
{'$oid': '5a132833741a2384e87c2293'},A27SPZR43RIZYT,B000096R0P,Lynna's Mommy,"[1, 2]","I bought this for my daughter for her first birthday, and it was way too difficult for her to push the picture tabs by herself.  She was not at all interested in it.  Now that she is two, she can push it herself, however she doesn't understand that she needs to press the ""Go"" button when she turns a page.  She gets more out of it when we play with it together: however I enjoy reading books to her more!",3.0,Good to use with parent!,1104624000,"01 2, 2005",Toys_and_Games,0,buy daughter birthday way difficult push picture tab   interested   push understand need press button turn page   get play enjoy read book
{'$oid': '5a132832741a2384e87bdf6e'},A2D2M1S0D0N9L7,B00007LV8F,K. Stewart,"[3, 3]",The hair can be styled easily enough but the makeup is barely visible.  Not much fun.,3.0,Ehhhh..........not that great,1091750400,"08 6, 2004",Toys_and_Games,0,hair style easily makeup barely visible   fun
{'$oid': '5a13282d741a2384e87a396e'},A24FJPNROMT8Y,B00000IRX9,Dawn,"[0, 1]","I didn't pay enough attention to the dimensions on this, but I wish it was a bit bigger.  It's pretty small and for toddlers, I do prefer something a little bit bigger to engage them fully.  The wood is nice, though thin.  The design is also nice, though not terribly bright.  I think it will work okay for public library use for our early literacy kits, but still do wish the dimensions were larger.  My bad though.",3.0,"Cute, but too small",1361923200,"02 27, 2013",Toys_and_Games,0,pay attention dimension wish bit big   pretty small toddler prefer little bit big engage fully   wood nice thin   design nice terribly bright   think work okay public library use early literacy kit wish dimension large   bad
{'$oid': '5a13282b741a2384e879be4e'},A163T3WMNL2JGJ,0976142503,Pamela DiCola,"[0, 0]","I purchased a red and a blue Mark My Time book mark.  One worked, briefly, the other not at all.  Very disappointing.",1.0,Never Worked,1395619200,"03 24, 2014",Toys_and_Games,0,purchase red blue Mark Time book mark   work briefly   disappointing
{'$oid': '5a132833741a2384e87c47d4'},A1Z66QQ2488KKM,B00009XO8U,"RB511 ""Shoptillidrop""","[1, 1]","I purchased this motorcycle for my son since his daycare has them and he loves to ride them there. However, the one we purchased, the back wheel does not spin and keeps getting stuck making it difficult to ride. In fact, it causes my 2.5 year old son to tip over. Step 2 customer service is giving me the run around and will not replace my defective motorcycle. Very disappointing. It's useless.",1.0,Back tire does not spin,1399766400,"05 11, 2014",Toys_and_Games,0,purchase motorcycle son daycare love ride purchase wheel spin keep get stuck make difficult ride fact cause 2.5 year old son tip step 2 customer service give run replace defective motorcycle disappointing useless
{'$oid': '5a132833741a2384e87c209b'},A2VLPVZILV9BHZ,B000096QPN,Steve Scherer,"[6, 7]","I had a similar hockey game when I was a kid and it was a blast.  We played with it for years.We got this game for Christmas as a gift for my son.  After about 1 week of playing with it, one of the hockey players broke off.  There is no way to fix the player and it appears there is no way to order replacements either.  Its too bad... I'm very disappointed in the quality of this product and would not recommend it to anybody.  I am going to see what I can do to return it to the store.",1.0,What a bummer,1168387200,"01 10, 2007",Toys_and_Games,0,similar hockey game kid blast   play year get game Christmas gift son   1 week play hockey player break   way fix player appear way order replacement   bad disappointed quality product recommend anybody   go return store
{'$oid': '5a132831741a2384e87b7b25'},A1BQJA4OBFQ7C0,B00005YXUI,C. Matthews,"[10, 10]",This game has the bones of a fun and entertaining toy. I am sorry to say it does not deliver. My son received this game on Christmas and the day after I was ready to throw it out. It continuously comes apart and should be redesigned.,3.0,Manufacturer should improve this toy.,1072656000,"12 29, 2003",Toys_and_Games,0,game bone fun entertaining toy sorry deliver son receive game Christmas day ready throw continuously come apart redesign
{'$oid': '5a13282e741a2384e87ac847'},A2T4KQQMCFNWGA,B000038A89,jb23,"[0, 0]",My 2 year old loves this toy.  However after 10 minutes she managed to break it so that it no longer turns.  It still works well enough to her....  ok toy for the money but don't expect it to last long!,3.0,fun but not tough enough,1356652800,"12 28, 2012",Toys_and_Games,0,2 year old love toy   10 minute manage break long turn   work   ok toy money expect long
{'$oid': '5a132832741a2384e87bf75f'},A7FZ9X0B6QBS3,B00008MIHU,Ronald E. Olivier,"[0, 0]","I bought this for my wife to play with my grandson...this was one of her favorites as a child (and mine, too).  How disappointed we were to see how much the game had shrunk since our youth.  The decreased size made the game much harder (even with our steadier 'adult' hands, and almost impossible for our (then) 8-year old grandchild.  To add insult to injury, the 'little man' on the perch has been replaced by a nondescript pointy-shaped object.  I shouldn't be surprised, a lot of the children's classics that are being reprinted now are horrendously cheap imitations of what they once were.  No wonder so many young people prefer video games!SHAME ON YOU, MATTEL!!!",1.0,Lacks the quality of the original,1390003200,"01 18, 2014",Toys_and_Games,0,buy wife play grandson favorite child   disappointed game shrink youth   decrease size game hard steady adult hand impossible 8 year old grandchild   add insult injury little man perch replace nondescript pointy shape object   surprised lot child classic reprint horrendously cheap imitation   wonder young people prefer video games!shame MATTEL
{'$oid': '5a13282c741a2384e879ced2'},A2BRRTA9CC1FJC,1412784212,Nicole,"[0, 0]",I bought this for my daughter for Christmas. Cost me almost 70 dollars and right out the box it never worked! So not worth it!,1.0,Never worked.,1324857600,"12 26, 2011",Toys_and_Games,0,buy daughter Christmas cost 70 dollar right box work worth
{'$oid': '5a132831741a2384e87b8f37'},AXJTNYD3UK1BP,B000063XO3,"1smileycat ""1smileycat""","[6, 6]","My 4 yr old daughter received this for Christmas last year (2003).  She & her older sister (5 yrs old) started playing with it immediately!  Once you've been thru the game a few times, there's not a lot of surprise involved anymore.  However, my girls still pull it out now and then and spend a good hour or more playing it.The game is enclosed in the bottom of the box itself.  There are six rubber balls that you put into the game.  Move the box around a bit to be sure no one knows where the balls are located. (The balls are concealed below 3 rows of tiles.) Each player takes turns drawing a card. You must then match that card to one of the tiles (something with 3 items on it, something green, something that is the shape of a circle-etc.) You then ""unlock"" and flip over that tile, hoping to find a ball under it. If you do find a ball, you place that ball in a chute leading to a treasure chest. Once all six balls are found the treasure chest opens and the game starts all over.It does help to teach younger kids their shapes and colors and numbers...I would recommend this game to 3 - 5 year olds. The more knowledge they have about the colors, numbers and shapes, the less likely they are to want to play the game too long.  It is a fun game for toddlers - but can get boring for the older kids.1smileycat :-)",3.0,Treasure hunt fun!,1077667200,"02 25, 2004",Toys_and_Games,0,4 yr old daughter receive Christmas year 2003   old sister 5 yr old start play immediately   game time lot surprise involve anymore   girl pull spend good hour play game enclose box   rubber ball game   box bit sure know ball locate ball conceal 3 row tile player take turn draw card match card tile 3 item green shape circle etc unlock flip tile hope find ball find ball place ball chute lead treasure chest ball find treasure chest open game start help teach young kid shape color number recommend game 3 5 year old knowledge color number shape likely want play game long   fun game toddler boring old kids.1smileycat
{'$oid': '5a13282c741a2384e87a07f3'},AY3D7DG5L5WCK,1933318996,"Edward Walker ""ednpatty""","[0, 0]","This game is pretty fun for young children, in fact we did play it three times when we first opened it. However, it can be very hard to win the key is to get a high roll. If you ae unlucky like I was to roll low number you are out of luck a lot on this game. It is also hard to move all the way over to the other side of the board so that you can try the other ""mini games"" there were a couple that seemed really fun but I never got to try them because my piece started way over on one side and they were on the other. I like the concept and who doesn't love Rudolph but I really think they could have made it a much more fun game.",3.0,Fun game for young children,1291420800,"12 4, 2010",Toys_and_Games,0,game pretty fun young child fact play time open hard win key high roll ae unlucky like roll low number luck lot game hard way board try mini game couple fun get try piece start way like concept love Rudolph think fun game
{'$oid': '5a132834741a2384e87c6a25'},A3GL5TA9YXUWQE,B0000DH5TR,Stephanie Swanson,"[2, 2]","I was excited that you can zip this closed, I have a 2yr old and wanted to protect my newborn.  But I just assembled this and discovered it falls foward without much effort.  If they modified the angle a bit this problem would go away.  I don't recommened this bouncer.  I am taking ours back and exchanging it.",1.0,"Thought this was Pretty, but...",1107734400,"02 7, 2005",Toys_and_Games,0,excited zip closed 2yr old want protect newborn   assemble discover fall foward effort   modify angle bit problem away   recommened bouncer   take exchange
{'$oid': '5a13282d741a2384e87a4d1e'},A2Y9YICC8Y559K,B00000IUFA,LR,"[1, 1]","In theory this is a nice game, but the cards are very small and made out thin cardboard.  I feel it is not very kid friendly, since the pieces are hard to handle and easy to lose.",2.0,Poor quality,1385164800,"11 23, 2013",Toys_and_Games,0,theory nice game card small thin cardboard   feel kid friendly piece hard handle easy lose
{'$oid': '5a132832741a2384e87c0f3e'},AE0RU0OTKID2,B00008YSIE,"""kdgtecr""","[0, 0]","This item was the #1 item on our daughter's Christmas list....imagine what Santa brought!  Little did we know it would be practically impossible to put together, including requiring 5 batteries, 3 of which are difficult to find.  All of the pieces are so tiny it is impossible for the dolls or little fingers to ""use"" them and the stores and bridge are so unstable everything falls everytime it gets moved an inch.  For the price, you would think it would be more durable/stable and the pieces would be larger.  Our 6 year old daughter is thrilled but she hasn't played with it enough to be as frustarted as we are!",3.0,Daughter is thrilled...parents are not!,1073174400,"01 4, 2004",Toys_and_Games,0,item 1 item daughter Christmas list imagine Santa bring   little know practically impossible include require 5 battery 3 difficult find   piece tiny impossible doll little finger use store bridge unstable fall everytime get move inch   price think durable stable piece large   6 year old daughter thrilled play frustarte
{'$oid': '5a13282f741a2384e87b0f1f'},A3NQHCXGVAGKRX,B00004YUYS,Bennybennybenjamin,"[6, 40]","these toys are so much fun, and the injuries are very minor. i have a sock'em boppers tourey with my friends and we have only suffered 4 concussions from the fights in almost 5 weeks. the best part is when they pop and instead of punching them with an air filled fist, you actually hit them very hard. the next best part is when the seams break open and start hissing out air every time a blow is dealt. along with the minor injuries come broken noses, open head wounds, and even fractured ribs. so far, there has been 18 people who have gotten the wind knocked out of them. although these injuries sound severe, they are all worth it when you beat the crap out of your best friends, and they wake up a week later with no memory of it. i love them.",1.0,Sock Em Boppers,1085529600,"05 26, 2004",Toys_and_Games,0,toy fun injury minor sock'em bopper tourey friend suffer 4 concussion fight 5 week good pop instead punch air fill fist actually hit hard good seam break open start hiss air time blow deal minor injury come broken nose open head wound fractured rib far 18 people get wind knock injury sound severe worth beat crap good friend wake week later memory love
{'$oid': '5a132834741a2384e87c6db7'},A3IYAPDK0135D4,B0000E2DJD,Laser3d,"[12, 12]",Was looking for the same toy I grew up with but this one was half in size and not loud at all.  Hearing the sounds are a big problem.  Did not hold the childs attention well at all. Very disappointing.  F-P could have made this one better - potentially taking safety too far and overiding the performance factor.,1.0,A Different Story - Be Careful,1212105600,"05 30, 2008",Toys_and_Games,0,look toy grow half size loud   hear sound big problem   hold child attention disappointing   F P well potentially take safety far overide performance factor
{'$oid': '5a13282f741a2384e87afa6c'},A2JUAVIYG37WF4,B00004VUEW,Jean Beetham Smith,"[0, 0]","We purchased this tractor for our grandson and saw the trailer listed as &#34;frequently sold with&#34; and went ahead an purchased the trailer as well.  The plastic tractor has a large tow hook that will not accept the small hole on the straight tongue of the steel JD trailer.HOWEVER, IT DOES ACCEPT THE &#34;D&#34; HANDLE OF A TRADITIONAL METAL KID'S WAGON.Assembly is about a 2 hour job, it helps to lubricate the axles & steering shaft to get them through the plastic holes.  Some of the holes will need to be reamed a little to make it easier.  I'm not sure how long the plastic tension plates will last with heavy use, but as our grandson only visits weekly, I expect it will be good enough.",3.0,"Will not tow the metal JD steel trailer it is ""frequently sold with""",1382745600,"10 26, 2013",Toys_and_Games,0,purchase tractor grandson see trailer list 34;frequently sell with&#34 go ahead purchase trailer   plastic tractor large tow hook accept small hole straight tongue steel JD trailer accept 34;d&#34 HANDLE TRADITIONAL metal KID WAGON.Assembly 2 hour job help lubricate axle steering shaft plastic hole   hole need ream little easy   sure long plastic tension plate heavy use grandson visit weekly expect good
{'$oid': '5a13282f741a2384e87acc0a'},ABBYMTAILP0PX,B00003GPDQ,Bbeck630,"[1, 1]",The piano is adorable & very easy to assemble. I guess I just thought it would sound better. It sounds like a cheap keyboard!,3.0,Not what I expected,1355788800,"12 18, 2012",Toys_and_Games,0,piano adorable easy assemble guess think sound well sound like cheap keyboard
{'$oid': '5a132830741a2384e87b29c4'},A1NVXI0XBKA2CZ,B00005BHK9,E. Clark,"[3, 4]",This toy is loud and obnoxious.  Anyone who buys this as a gift is sure to get mean thoughts from the child's parents.  There is no educational value as the words are hard to hear over the music.,1.0,no thank you!,1102464000,"12 8, 2004",Toys_and_Games,0,toy loud obnoxious   buy gift sure mean thought child parent   educational value word hard hear music
{'$oid': '5a13282e741a2384e87a9975'},A2V7YSF695W1ES,B00000JHXE,Charles Collins,"[1, 2]","My 2-year old son loves Toby in the stories, so I bought this for his train set. Toby is a tram engine - this I know.  But gosh does he have problems going over hills, using the mine-tunnel, and making sharp turns.  It is very frustrating for my son. I hope as he gets older, he will be able to make special tramlines for Toby, but until then, it seems he stays in the box more than he is taken out to be played with.",3.0,a bit unwieldly,1357516800,"01 7, 2013",Toys_and_Games,0,2 year old son love Toby story buy train set Toby tram engine know   gosh problem go hill tunnel make sharp turn   frustrating son hope get old able special tramline Toby stay box take play
{'$oid': '5a13282e741a2384e87a6ee7'},A3P33WEOB0XT43,B00000IWH9,Benjamin Henwood,"[34, 34]","It's embarassing that the flagship Scrabble product in the US has been cheapened so much.Pros:* turntable feels better than ever* tiles & racks are decentCons:* board is paper-textured grid prone to getting dirty (permanently)* printing on board is dull and difficult to read in lower light conditions* tiles do not stay put* board surface feels flimsy and cheapI've owned a Selchow & Righter deluxe board for over 25 years, and it is nearly in mint condition after more than 1000 games played.  With it's brightly printed and easy to read special squares sealed beneath the hard plastic grid which firmly anchors the tiles in place, it simply puts the latest cheap product from MB to shame (which I've used at my local Scrabble club).If at all possible, pick up an old turntable edition at a garage sale -- you'll be happier, it will last far longer, and it will cost less.  And if you play frequently, buy a set of Protiles (or some similar after market tile set).",2.0,"Good turntable, very chintzy board",1158710400,"09 20, 2006",Toys_and_Games,0,embarasse flagship scrabble product cheapen pro turntable feel well tile rack decentcon board paper texture grid prone get dirty permanently print board dull difficult read low light condition tile stay board surface feel flimsy cheapI've own Selchow Righter deluxe board 25 year nearly mint condition 1000 game play   brightly print easy read special square seal beneath hard plastic grid firmly anchor tile place simply put late cheap product MB shame local Scrabble club).if possible pick old turntable edition garage sale happy far long cost   play frequently buy set Protiles similar market tile set
{'$oid': '5a132832741a2384e87bc278'},A1ZNU29B56MYHY,B00006IJSH,JNB,"[0, 0]","My 3 year old son got this for Christmas and really enjoys playing with it. I have not yet allowed him to fill it with water because I know it would be a huge mess but in the summer when it becomes an outdoor toy I will show him. My issues are this: 1.When it arrived the side mirrors which are very flimsy were already broken due to poor packaging...I didn't bother returning it because the mirrors are so thin I figure they would've broken off quickly anyways... and 2. My son is always putting stuff in the big mixer (blocks,small cars, markers etc..) and they are REALLY hard to get out! I wish there was a way to open it up and get in there. I am teaching him that only certain things can go in but he's 3-so if it fits it's going in. Then when its too full he gets frustrated that nothing comes out...then I have to try and I have a hard time myself. So despite those issues, he does enjoy ""driving"" it around and pretending to use the hose and spinning the barrel. I'm sure he'll love it even more when we really make ""cement"" outside.",3.0,Fun cement truck,1326672000,"01 16, 2012",Toys_and_Games,0,3 year old son get Christmas enjoy play allow fill water know huge mess summer outdoor toy issue 1.when arrive mirror flimsy break poor packaging bother return mirror thin figure break quickly anyways 2 son put stuff big mixer block small car marker etc hard wish way open teach certain thing 3 fit go get frustrate come try hard time despite issue enjoy drive pretend use hose spin barrel sure love cement outside
