_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class,clean_text
{'$oid': '5a13282c741a2384e879cb1a'},A3JNU8NO687UQP,1223062341,Nancy Piech,"[0, 0]","She was super excited about it when she opened it as she loves hangman.  The only drawback is that the blocks are difficult to turn.  I assume that they will losen up over time, but for now, its a barrier to her wanting to play with it.",3.0,tiles are hard to turn,1391385600,"02 3, 2014",Toys_and_Games,0,super excited open love hangman   drawback block difficult turn   assume losen time barrier want play
{'$oid': '5a13282c741a2384e879cb53'},AA6YU8Q38K62D,1223063097,Cutter,"[14, 15]",Really cheaply made. Cards don't have numbers on two edges like my original game. Didn't come with diss card holder either. Cards are really thin.,3.0,made really cheaply,1292976000,"12 22, 2010",Toys_and_Games,0,cheaply card number edge like original game come diss card holder card thin
{'$oid': '5a13282c741a2384e879cb76'},A2CR2NE3SQXYRY,1223063097,I Luv Games,"[5, 6]","This game has been around for years and this version is the worst.  It is cheaply made and even for $10 is a complete waste.  The other versions, for example the 50th anniversary edition, was so much fun and now it is out of print and people are forced to buy this generic version of a great game.  What a disappointment!",1.0,Why fix it if it isn't broken?,1293148800,"12 24, 2010",Toys_and_Games,0,game year version bad   cheaply $ 10 complete waste   version example 50th anniversary edition fun print people force buy generic version great game   disappointment
{'$oid': '5a13282c741a2384e879cb96'},A3FJN05ZGEDB00,1223063097,leon,"[0, 0]",The game seems to be a close to exact replacement for the one at least 30 years old.  The cards are about the same which means that in time they will be bent and hard to shuffle.  They do not seem to quite be the quality of the better decks of cards.,3.0,Rack-o-game replacement for one 30 years old,1394841600,"03 15, 2014",Toys_and_Games,0,game close exact replacement 30 year old   card mean time bent hard shuffle   quality well deck card
{'$oid': '5a13282c741a2384e879cbb2'},A3F1MDXJGJK0HY,1223063097,Ninja650R,"[4, 4]","Had played this game before but it had fun instructions on each numbered card. Such as switch 2 cards in your opponents rack, or switch 2 cards in your own rack, take another turn. This game did not have anything but the numbers on the cards. it is alright, but not exactly what I wanted.",2.0,Disappointed,1376006400,"08 9, 2013",Toys_and_Games,0,play game fun instruction numbered card switch 2 card opponent rack switch 2 card rack turn game number card alright exactly want
{'$oid': '5a13282c741a2384e879cc0e'},A2RDQBFPIJXNOW,1223063119,Fiona'sMom,"[2, 2]","I grew up playing Big Boggle, and bought this one to replace our old set. I was disappointed to find that the cubes are no longer wood, but plastic, but that's to be expected. I was more frustrated to find out that they have changed the game by adding some cubes which contain two letters. Blends such as He, In, Ar, etc. Boggle was fine the was it was before, I don't understand why they think they constantly have to be &#34;improving.&#34; Sometimes it's better to leave well enough alone.",3.0,Hate the 2-letter squares!,1391817600,"02 8, 2014",Toys_and_Games,0,grow play Big Boggle buy replace old set disappointed find cube long wood plastic expect frustrated find change game add cube contain letter blend Ar etc Boggle fine understand think constantly 34;improving.&#34 well leave
{'$oid': '5a13282c741a2384e879cc1d'},A1K5XSYSFRLI5X,1223063119,"J. A. Davis ""Cinema Sonata""","[2, 2]","Chinese rip-off version of the Parker Bros. original Boggle Deluxe.  You get what you pay for, ie. Chinese rip-off quality and letter cubes without the correct &#34;Qu&#34; only combo.  The original is worth the extra - it will last you for years.",1.0,"Buy the original, not this Chinese rip-off from the land of no copyrights",1386115200,"12 4, 2013",Toys_and_Games,0,chinese rip version Parker Bros. original Boggle Deluxe   pay ie chinese rip quality letter cube correct 34;qu&#34 combo   original worth extra year
{'$oid': '5a13282c741a2384e879cc25'},A21K2ZCK3SOCYP,1223063119,Jim C.,"[1, 1]","My wife and I bought a Big Boggle from Winning Moves on Amazon.com to replace an old Big Boggle that we bought on e-Bay a few years ago and wore out.  The new shaker is quieter and smaller than our previous game which is a plus.  We wish the new Big Boggle had an electronic timer (our old Big Boggle had an hourglass timer, too), but we make do with an electronic timer from a regular Travel Boggle that we quit using when we graduated to Big Boggle.  Long ago, we got tired of making small words and now restrict ourselves to six-letter words or longer.  This was no problem with our old Big Boggle, but the different mix of letters on the dice of the new Big Boggle is somehow incompatible with longer words.  It now takes us twice as long to play a full game which is not nearly as much fun.  We're thinking of using our old dice in the new case which would mean all we got for our money with the new Big Boggle was the new-and-improved shaker.  Not a great deal for the price for us.  For those who are OK with shorter words, it's a nice product.",3.0,Different Dice Makes for Fewer Long Words,1349136000,"10 2, 2012",Toys_and_Games,0,wife buy Big Boggle win move Amazon.com replace old Big Boggle buy e Bay year ago wear   new shaker quiet small previous game plus   wish new Big Boggle electronic timer old Big Boggle hourglass timer electronic timer regular Travel Boggle quit graduate Big Boggle   long ago get tired make small word restrict letter word long   problem old Big Boggle different mix letter dice new Big Boggle incompatible long word   take twice long play game nearly fun   think old dice new case mean get money new Big Boggle new improve shaker   great deal price   ok short word nice product
{'$oid': '5a13282c741a2384e879cc3a'},A39C3QOJP80K9O,1223063119,Marjorie,"[2, 6]","I got this for my grown son as we have long enjoyed family Boggle games, and he needed one at his place. But it's too many cubes - it's too easy for players to focus on different areas of the grid. Go with a 4x4 grid instead.",3.0,Too big for Boggle,1324944000,"12 27, 2011",Toys_and_Games,0,get grow son long enjoy family Boggle game need place cube easy player focus different area grid 4x4 grid instead
{'$oid': '5a13282c741a2384e879cc5d'},AQITSLO5RZP3Z,1223063119,"Sunshine ""Sunny""","[1, 1]","Our family loves this game but the lid is bent and doesn't fit properly on the bottom game piece.  This is an issue when we are playing it.  It looks like it was made incorrectly.  The entire game is not made of good quality, but playing the game is great.  My 8 and 10 year old kids love it.",2.0,Fun game but lid doesn't fit,1387411200,"12 19, 2013",Toys_and_Games,0,family love game lid bent fit properly game piece   issue play   look like incorrectly   entire game good quality play game great   8 10 year old kid love
{'$oid': '5a13282c741a2384e879cc61'},A369E9VSLZ32NG,1223063151,A. D. C,"[0, 0]","the pieces are too small and it is kind of difficult to put into the dashboard , sometimes we are playing and with a small move the hole board collapse the board is too small as well",2.0,other better options,1369699200,"05 28, 2013",Toys_and_Games,0,piece small kind difficult dashboard play small hole board collapse board small
{'$oid': '5a13282c741a2384e879cc64'},A3DOM3XGOZEN92,1223063151,Alora E.,"[0, 0]","I bought this for my husband so that we could have an on-going Scrabble game without the cats batting the tiles to the floor.  I'm disappointed because the tiles are small and hard to handle and when you bump them, they still come out of their spaces!",3.0,Tile Lock Scrabble,1377043200,"08 21, 2013",Toys_and_Games,0,buy husband going scrabble game cat bat tile floor   disappointed tile small hard handle bump come space
{'$oid': '5a13282c741a2384e879cc68'},A3J4J29LSOITNS,1223063151,AmazonEagle,"[1, 1]","This was definitely not the item I was looking for.  I complelely love the idea of having a Scrabble board with tiles that lock into place, but when I opened the box to take the game out, it was like a mini version of Scrabble.  I would only recommend this board if you need a travel game or possibly live in small confined quarters.  It was way too small!!!!!!!!!!!!!!",2.0,TOO SMALL,1356220800,"12 23, 2012",Toys_and_Games,0,definitely item look   complelely love idea have Scrabble board tile lock place open box game like mini version Scrabble   recommend board need travel game possibly live small confine quarter   way small
{'$oid': '5a13282c741a2384e879cc6c'},A1V0E0J48LBI9N,1223063151,Aytch Dave,"[1, 1]","Scrabble is scrabble, so there's nothing new to report there.  The locking tiles are nice, but the materials overall are cheap.",3.0,America's good time game!,1389052800,"01 7, 2014",Toys_and_Games,0,Scrabble scrabble new report   lock tile nice material overall cheap
{'$oid': '5a13282c741a2384e879cc70'},A2OVUTX1CMIICK,1223063151,Barbara Goodfellow,"[0, 0]","I bought this for my 10 and 11 year old grandsons.  They were happy for a new game as they had lost a lot of tiles for their old one, but it is definitely smaller in size.  We did like the fact that the tiles don't slide around tho.  They plan to use it in the car.  I bought a regular size one to supplement it.Depending on your needs, the game is fine for camping, travel, etc.  It's still Scrabble",3.0,Smaller than I expected,1357430400,"01 6, 2013",Toys_and_Games,0,buy 10 11 year old grandson   happy new game lose lot tile old definitely small size   like fact tile slide tho   plan use car   buy regular size supplement depend need game fine camping travel etc   Scrabble
{'$oid': '5a13282c741a2384e879cc7f'},A35QU2Z5XKWNKN,1223063151,"Christina L. Nealen ""Tina Nealen""","[0, 0]","This game board is much too small, and the letter tiles are hard to see due to their size.It is a great concept to have the tiles so they won't move when turning the board, but it would be better if the board & tiles could be the size of a regular Scrabble Game",2.0,Too Small,1391990400,"02 10, 2014",Toys_and_Games,0,game board small letter tile hard size great concept tile will turn board well board tile size regular Scrabble Game
{'$oid': '5a13282c741a2384e879cc87'},AD6Z708EJ6TLF,1223063151,Dianna P.,"[0, 0]","I ordered this game because I wanted pieces that could be &#34;locked&#34; in while playing.  When I opened the order, I was disappointed that the board and tiles were very cheap in construction,.  When I purchased it, I thought the price was a deal, but it turns out you get what you pay for unfortunately.",3.0,Cheap,1362355200,"03 4, 2013",Toys_and_Games,0,order game want piece 34;locked&#34 play   open order disappoint board tile cheap construction   purchase think price deal turn pay unfortunately
{'$oid': '5a13282c741a2384e879cc90'},A3J6FD5ZB5YI8X,1223063151,Etienne J. Senac,"[2, 2]",tiles pop out when another tile is played.  could not use this game and gave it away.  Should have asked for a refund.,1.0,Unable to use product!,1376352000,"08 13, 2013",Toys_and_Games,0,tile pop tile play   use game give away   ask refund
{'$oid': '5a13282c741a2384e879cc99'},AFI5AHEQXCL31,1223063151,Heidi Johnson,"[1, 1]","I am very disappointed.  Doesn't &#34;tile lock&#34; sound like the tiles will stay in place even if the board is vertical?  Well they won't.  Since I wanted this to be able to play with my bedridden 93 year old mother, that was the one thing I needed it to do.  So sorry I didn't read the reviews first.",1.0,Not as advertised,1395273600,"03 20, 2014",Toys_and_Games,0,disappointed   34;tile lock&#34 sound like tile stay place board vertical   will   want able play bedridden 93 year old mother thing need   sorry read review
{'$oid': '5a13282c741a2384e879cc9c'},A8OKRFCIHVJOZ,1223063151,inUtah,"[1, 1]","Seems to be cheaper quality than what I was expecting, but works okay for keeping the tiles in place, but then it wasn't very expensive to purchase.",2.0,Scrabble,1354060800,"11 28, 2012",Toys_and_Games,0,cheap quality expect work okay keep tile place expensive purchase
{'$oid': '5a13282c741a2384e879cca1'},A27EWDJB1ADSUV,1223063151,Javed Tufail,"[1, 1]",I expected the tiles to stay in place but they still dislodge very easily. Other than that it is fine.,3.0,For the price it is an ok product,1388707200,"01 3, 2014",Toys_and_Games,0,expect tile stay place dislodge easily fine
{'$oid': '5a13282c741a2384e879cc9f'},A93PJD773AO07,1223063151,Jammsac,"[0, 0]",Very SMALL. It is not standard size. this is a miniature. This is being promoted as being ideal for a game while traveling but i DISAGREE. the tiles are soooooo smalll it is difficult to hold. what a shame!!!,2.0,TINY,1396137600,"03 30, 2014",Toys_and_Games,0,SMALL standard size miniature promote ideal game travel DISAGREE tile soooooo smalll difficult hold shame
{'$oid': '5a13282c741a2384e879cca3'},AAWHO8OCIFOCP,1223063151,Jeanette Solomon,"[7, 7]",The board is a bit too small and the tiles don't stay on as well as expected.  Shifting the board still upsets them.,1.0,Not what was expected,1363046400,"03 12, 2013",Toys_and_Games,0,board bit small tile stay expect   shift board upset
{'$oid': '5a13282c741a2384e879cca8'},A11ZR16IL5WHQW,1223063151,john corrigan,"[0, 0]","For some reason, I am not sure why I thought this was a travel scrabble game. It is not that. It is however, a great board game and the tiles do lock in place on the board and in the trays so you can play and put it away and play again.",3.0,Not what I thought but still ok,1399334400,"05 6, 2014",Toys_and_Games,0,reason sure think travel scrabble game great board game tile lock place board tray play away play
{'$oid': '5a13282c741a2384e879ccac'},A14IBGJQNQLHJT,1223063151,Judy,"[0, 0]",I gave this to my grand daughter who needed something for the summer months.  It is kind of small and the pieces do not stay in place.  Maybe some with magnets would work better next time.,3.0,scrabble,1402617600,"06 13, 2014",Toys_and_Games,0,give grand daughter need summer month   kind small piece stay place   maybe magnet work well time
{'$oid': '5a13282c741a2384e879ccad'},A2CL4HMAW2DPRX,1223063151,JulieG,"[0, 0]",This says it is the original size but I beg to differ.  The tiles are smaller and a cheap plastic.  The board is tiny and has no place to put your tile rack. Not worth it.  Splurge and buy the deluxe version.,2.0,Buy the more expensive version,1360195200,"02 7, 2013",Toys_and_Games,0,say original size beg differ   tile small cheap plastic   board tiny place tile rack worth   splurge buy deluxe version
{'$oid': '5a13282c741a2384e879ccaf'},A1Y7RAQ6O5W0H2,1223063151,Kdizzle,"[0, 30]","I purchased this product for the stand. I had only had it for 2 hours when I my iPad 2 fell from the stand onto my tiled floor. Now the screen is cracked, and I cut my fingers each time I play Angry Birds. Not impressed, I strongly discourage others from buying this product.",1.0,Avoid,1325894400,"01 7, 2012",Toys_and_Games,0,purchase product stand 2 hour iPad 2 fall stand tiled floor screen crack cut finger time play Angry Birds impressed strongly discourage buy product
{'$oid': '5a13282c741a2384e879ccb5'},A3TGG5UVPDVO8J,1223063151,Kristy R Small,"[0, 0]",The board is just too small,2.0,Two Stars,1403913600,"06 28, 2014",Toys_and_Games,0,board small
{'$oid': '5a13282c741a2384e879ccb6'},A29PT54HZZSLFL,1223063151,Laura Clement,"[0, 0]",this is not at all what I expected.  It will fill the purpose but it is quite cheaply made.  I am kind of disappointed.,2.0,different,1356652800,"12 28, 2012",Toys_and_Games,0,expect   fill purpose cheaply   kind disappointed
{'$oid': '5a13282c741a2384e879ccb7'},A3BBM344QXJX0G,1223063151,"Laura Rueben ""Green Shopper""","[1, 1]","I already own the deluxe board that spins and a travel board that folds up.  I asked for this for a gift because I thought &#34;Tile Lock&#34; meant the tiles stayed in place when you moved it around.  That is not the case!  The tiles stay much nicer in the traditional boards with wells for each letter.  If you are looking for a smaller board, I recommend the basic travel size that folds up, it's much more convenient.",1.0,Tiles don't lock,1403481600,"06 23, 2014",Toys_and_Games,0,deluxe board spin travel board fold   ask gift think 34;tile Lock&#34 mean tile stay place move   case   tile stay nice traditional board well letter   look small board recommend basic travel size fold convenient
{'$oid': '5a13282c741a2384e879ccba'},AG7Y26RZJQ5XU,1223063151,Lelys,"[0, 0]","Maybe I didn't see the measurements but this is a board for beginners, or hasty 3 or 4-letter players. It's very small and you quickly get squashed on the board with very little possibility of outward movement. The tile lock is ok but since the letters are also so small it is not made for long finger nails or larger hands.Amazon delivery service is as impeccable as ever.",2.0,teeny weeny scrabble,1387756800,"12 23, 2013",Toys_and_Games,0,maybe measurement board beginner hasty 3 4 letter player small quickly squash board little possibility outward movement tile lock ok letter small long finger nail large hand Amazon delivery service impeccable
{'$oid': '5a13282c741a2384e879ccbf'},A1QYTJVSRIFHUR,1223063151,Margery D. Weinbaum,"[2, 2]","It looks cheap, feels cheap, and was cheap. Sorry I purchased the product. Impossible to tell the quality by looking at the picture.",1.0,Cheap Cheap Cheap like the sound of the birds.,1386806400,"12 12, 2013",Toys_and_Games,0,look cheap feel cheap cheap sorry purchase product impossible tell quality look picture
{'$oid': '5a13282c741a2384e879ccc0'},A1MKYXIBW4GLA7,1223063151,Listen To Lyn,"[0, 0]","These do not lock anywhere! I thought the idea of the pieces locking onto the board would be nice, but the board just has little probes that stick out like keep the pieces form sliding around like the original scrabble with the wooden pieces. If you don't buy this, you aren't missing out on a thing!",3.0,Lies,1359676800,"02 1, 2013",Toys_and_Games,0,lock think idea piece lock board nice board little probe stick like piece form slide like original scrabble wooden piece buy miss thing
{'$oid': '5a13282c741a2384e879ccc9'},A351W0LK0D0QUX,1223063151,"Michele McNickle ""michishopping""","[0, 0]","I love Scrabble and wanted a board that I could store away in school.  The tiles do not &#34;lock&#34; into the board, so I can't store incomplete games.  The tiles are soooo small that it is actually hard to use.  I would not buy this version of scrabble.",2.0,Not great,1393027200,"02 22, 2014",Toys_and_Games,0,love Scrabble want board store away school   tile 34;lock&#34 board store incomplete game   tile soooo small actually hard use   buy version scrabble
{'$oid': '5a13282c741a2384e879cccf'},A1ABZWW4WHD1VU,1223063151,naseem,"[3, 3]","The board is too small, the tiles are hard to get out once you place them on the board. The tile stands are too straight . The tiles keep falling off. Definitely not travel friendly, which is what it is supposed to be.",1.0,Don't even bother,1380153600,"09 26, 2013",Toys_and_Games,0,board small tile hard place board tile stand straight tile fall definitely travel friendly suppose
{'$oid': '5a13282c741a2384e879ccd5'},A2QAPG54OGVUR9,1223063151,NVR,"[0, 0]","My family plays Scrabble a lot so I thought the tile-locking version would be great for us.  Turns out, the board and tiles are very flimsy and the tiles won't stay in place as well as the regular wooden ones.  With the little snaps that are supposed to hold the tiles in place getting in the way, the loose tiles slide around more than the wooden ones.I was very disappointed.",2.0,Cheaply made and tiles don't lock,1368748800,"05 17, 2013",Toys_and_Games,0,family play Scrabble lot think tile lock version great   turn board tile flimsy tile will stay place regular wooden one   little snap suppose hold tile place get way loose tile slide wooden one disappointed
{'$oid': '5a13282c741a2384e879ccd6'},A32E1WR5W8GM9,1223063151,"Noreen Fortini ""14e""","[0, 0]",This is the chincy-est plastic game board ever.  The tiles don't &#34;lock&#34; onto the board and are very difficult to handle as they are so small.  The board is not regulatory size and I would only recommend this for people who like to travel with their scrabble game.  Very poor quality.,2.0,Don't Bother With This!,1369958400,"05 31, 2013",Toys_and_Games,0,chincy est plastic game board   tile 34;lock&#34 board difficult handle small   board regulatory size recommend people like travel scrabble game   poor quality
{'$oid': '5a13282c741a2384e879ccd9'},A2HQKFT8U3U1XS,1223063151,"Patrick Regan ""30 something white male. Live ...","[0, 0]",Tile locks along fold do not lock well. Also the letters are considerably smaller as well as the board when compared to a standard board.,3.0,Tile lock is not as good as raised grid,1362096000,"03 1, 2013",Toys_and_Games,0,tile lock fold lock letter considerably small board compare standard board
{'$oid': '5a13282c741a2384e879cce2'},A1LCBV2F6B3BU7,1223063151,Pen Name,"[0, 0]","Bought this as a gift for my mom, and I wasn't aware how small the tiles are. The nice part is when the cat walks across the board the tiles stay in place",3.0,Tile lock scrabble,1370995200,"06 12, 2013",Toys_and_Games,0,buy gift mom aware small tile nice cat walk board tile stay place
{'$oid': '5a13282c741a2384e879cce8'},AJ4ZG2N8G09HG,1223063151,Sarabeth Rother,"[5, 5]",Board is too small and tiles are too small to maneuver even with small hands.  It is not worth it.,1.0,Tile lock scrabble review,1356825600,"12 30, 2012",Toys_and_Games,0,Board small tile small maneuver small hand   worth
{'$oid': '5a13282c741a2384e879ccec'},A2470XGJ5NZBC4,1223063151,Sebastian R. Papa,"[0, 0]","I expected little pockets, not pins to hold tiles. This is not practical. Very disappointed with this poolry designed game.",2.0,poor design,1366502400,"04 21, 2013",Toys_and_Games,0,expect little pocket pin hold tile practical disappointed poolry design game
{'$oid': '5a13282c741a2384e879cced'},A6TXMMLMVKGWO,1223063151,sehaywood,"[6, 6]","I do like that you can place the tiles in place and they won't slide, but the board is cheap and with a 4 and 5 year old that we are teaching to play and spell, I can see this board not lasting long.  Educationally, it'll work for us, but I wish I had bought the more durable deluxe version.",2.0,"it's OK, wished I would have spent more on the deluxe",1324166400,"12 18, 2011",Toys_and_Games,0,like place tile place will slide board cheap 4 5 year old teach play spell board last long   educationally work wish buy durable deluxe version
{'$oid': '5a13282c741a2384e879ccf9'},A1KWZSWBOLH4FY,1223063151,techchic,"[15, 16]","I purchased this item along with 2 other toys. Unfortunately this is the only item I am dissappointed with from the purchase. The picture definitely makes it look better than it truly is. The concept of the locking tiles sounds like a good idea, but the tiles are hard to place on the board as they tend to flip and not fit well. You have to struggle to get the word on the board and heaven forbid if you have to lift a letter to see what score box you are on - all of the adjoining letters will flip out - needless to say it takes the fun out of it. We had a set that had wooden tiles for 27 years and ended up losing letters (and some of the letters were so worn that they were partially deteriorated). That is what prompted me to seek out this one but it is very low quality and it is on its way to the dumpster.",2.0,Unfortunately low quality,1331596800,"03 13, 2012",Toys_and_Games,0,purchase item 2 toy unfortunately item dissappointe purchase picture definitely make look well truly concept lock tile sound like good idea tile hard place board tend flip fit struggle word board heaven forbid lift letter score box adjoining letter flip needless take fun set wooden tile 27 year end lose letter letter worn partially deteriorate prompt seek low quality way dumpster
{'$oid': '5a13282c741a2384e879ccfb'},A2LCBU6VWUPQLB,1223063151,Terry-Ann Wallac,"[0, 0]","It's smaller that what I'm used to, it's lighter as well and stores easily. Like the groves that are on the board as they hold the tiles in place, so you can actually move the board without messing up the game that's in progress.",3.0,Liked the item,1381190400,"10 8, 2013",Toys_and_Games,0,small light store easily like grove board hold tile place actually board mess game progress
{'$oid': '5a13282c741a2384e879ccfd'},A28CQ69J8JDD8,1223063151,"Thomas (Gary). Leitch ""bookie""","[0, 0]","I'm planning on returning this item, as it did not come up to my expectations. First, although it cost less than in the department stores through Amazon, (I think I paid aroung $19.00), I noted a few days after Christmas it had been marked down to $8.00! The board is quite small, and the small tiles hard to handle. The ""tile lock"" consists of small pins, which are again difficut to manouver the tiles into. Once this item is returned, will order a larger edition with the usual tile ridges and a turntable base.",2.0,Tile Lock Scrabble,1325548800,"01 3, 2012",Toys_and_Games,0,plan return item come expectation cost department store Amazon think pay aroung $ 19.00 note day Christmas mark $ 8.00 board small small tile hard handle tile lock consist small pin difficut manouver tile item return order large edition usual tile ridge turntable base
{'$oid': '5a13282c741a2384e879cd02'},A1GOTQCNJ9VNOJ,1223063151,Tina Schivone,"[3, 3]",I was surprised how small it was and it's hard to use.  I really wanted the delux scrabble with a swivel under the board.,1.0,it was too small and I was very disappointed.,1392163200,"02 12, 2014",Toys_and_Games,0,surprised small hard use   want delux scrabble swivel board
{'$oid': '5a13282c741a2384e879cd05'},AAWNVKY7ZOKMP,1223063151,totallyart,"[0, 0]","Boy, was I ever surprised to find the size of this Scrabble game! It is quite small, so if you are looking for the standard sized board, think again. My eyes aren't the greatest anymore, so having to strain to read what's on the board is not something I enjoy doing. Sorry, Scrabble, but you could do better than this.The reason I ordered this game is because it has a tile-lock system, which is great for those who like to turn the board. But the cons outweigh the pros and I will have to invest more to get more.",2.0,What Did you Expect?,1387670400,"12 22, 2013",Toys_and_Games,0,boy surprised find size Scrabble game small look standard sized board think eye great anymore have strain read board enjoy sorry Scrabble well reason order game tile lock system great like turn board con outweigh pro invest
{'$oid': '5a13282c741a2384e879cd08'},AQBFJQILVY93T,1223063151,Tolu,"[0, 0]",The pouch looks like its made of cheap material which overtime I believe will begin to have problem. Other than that the board and pieces are not good,3.0,Dont like the pouch,1361145600,"02 18, 2013",Toys_and_Games,0,pouch look like cheap material overtime believe begin problem board piece good
{'$oid': '5a13282c741a2384e879cd0b'},A1P1XJTMSRXJES,1223063151,William Davis,"[2, 2]","This game is too cheaply made to be recommended to anyone, kids or adults. But again, &#34;you get what you pay for&#34;.",1.0,Not recommended at all,1392422400,"02 15, 2014",Toys_and_Games,0,game cheaply recommend kid adult 34;you pay for&#34
{'$oid': '5a13282c741a2384e879cd0a'},ALKAS0ZW7AUJC,1223063151,WP mom,"[0, 0]","The locking feature is nice, but the playing surface is smaller than the traditional scrabble.  Be sure to order scoring pads separately, as they are NOT included.",3.0,Small playing board,1356739200,"12 29, 2012",Toys_and_Games,0,lock feature nice play surface small traditional scrabble   sure order scoring pad separately include
{'$oid': '5a13282c741a2384e879cd10'},AKMQN3BMVBVB2,1223069192,"A. Davis ""Alinvic""","[1, 1]",We have had this doll for less than a month and the skirt petals are coming off.  Her shirt is also fraying.  Abby's hair and wand are starting to come out.  My daughter loves this doll and it goes everywhere with her so it is getting a lot of wear and tear.  If your child is going to carry it around everywhere than just giving the information.,3.0,Material falling apart,1282867200,"08 27, 2010",Toys_and_Games,0,doll month skirt petal come   shirt fray   Abby hair wand start come   daughter love doll go get lot wear tear   child go carry give information
{'$oid': '5a13282c741a2384e879cd17'},A2SJIT3DV20OLV,1223069192,Andrea T Harvalis,"[1, 1]","The only reason it's getting 3 stars is because the skirt is pulling apart.  The fabric is very delicate.  Cute Abby, but not liking the torn fabric.  I got this about a month ago too.",3.0,Fabric concerns,1383782400,"11 7, 2013",Toys_and_Games,0,reason get 3 star skirt pull apart   fabric delicate   Cute Abby like torn fabric   get month ago
{'$oid': '5a13282c741a2384e879cd1c'},A20LDBVXT5PJE4,1223069192,Anonymous,"[3, 3]",We bought this doll for our 2 1/2 year old daughter who just loves all of the Sesame Street characters.  Abby is adorable but she has tiny threads that go all over her dress and skirt that give her a shimmer.  After a few months these threads come off and she starts to look as if she is falling apart. We wrote to Gund who stood behind their product and replaced her but we are on our second Abby doll and unfortunately the second one has come undone as well. Hopefully they will redesign her as she is a great addition to the Sesame Street plushes.,2.0,Cute Doll But Falls Apart,1225065600,"10 27, 2008",Toys_and_Games,0,buy doll 2 1/2 year old daughter love Sesame Street character   Abby adorable tiny thread dress skirt shimmer   month thread come start look fall apart write Gund stand product replace second Abby doll unfortunately second come undone hopefully redesign great addition Sesame Street plushe
{'$oid': '5a13282c741a2384e879cd24'},A2PS89HY0X6KNP,1223069192,BlessedG-ma,"[0, 0]",Cutest Abby doll I found for my grandaughter's Christmas gift. She loves it but after holding it for about 30 minutes we noticed that the shear overlay skirt had begun to unravel and come off.Should be better made for the price of a stuffed doll.,3.0,Abby doll,1359590400,"01 31, 2013",Toys_and_Games,0,Cutest Abby doll find grandaughter Christmas gift love hold 30 minute notice shear overlay skirt begin unravel come well price stuff doll
{'$oid': '5a13282c741a2384e879cd2f'},ARPIP36EYE8EV,1223069192,C. Lewis,"[4, 5]","My mother-in-law bought one of these for my Abby-loving daughter.  My daughter adores the doll, but after a couple of months her skirt is coming apart and strands of yarn are falling out of her wand.",3.0,"Very cute, but not durable",1218672000,"08 14, 2008",Toys_and_Games,0,mother law buy Abby love daughter   daughter adore doll couple month skirt come apart strand yarn fall wand
{'$oid': '5a13282c741a2384e879cd30'},A36VAD1PR2XRVS,1223069192,craftynana,"[1, 2]","I bought this Abby for my granddaughter and put it in her Easter basket. So within 6 weeks the skirt has fallen apart. This is a toy! Made for children to play with! And yet you can't wash it. So, it hasn't been washed. The skirt is just desolving. It is ridiculous. It is very cute, but now my granddaughter is crying because ""Abby boken"". I wonder if I get it replaced, will the next one do that too?",2.0,DO NOT buy this toy!!,1338940800,"06 6, 2012",Toys_and_Games,0,buy Abby granddaughter Easter basket 6 week skirt fall apart toy child play wash wash skirt desolve ridiculous cute granddaughter cry Abby boken wonder replace
{'$oid': '5a13282c741a2384e879cd36'},A28DGAXL4IW7ND,1223069192,Denise,"[0, 1]",The photo is quite different than the actual toy. The face is actually border line creepy. Other than that it will suffice.,2.0,Looks much different than photo,1323561600,"12 11, 2011",Toys_and_Games,0,photo different actual toy face actually border line creepy suffice
{'$oid': '5a13282c741a2384e879cd3e'},A3I4U38Q3YN22S,1223069192,E. Lederer,"[7, 8]","My 2-year-old daughter got this for Christmas and LOVES it, but like other reviews mentioned, the delicate fabric on the skirt is already falling off after less than a month! The strings are also pulling out a little from her hair and wand, as well. It is super cute, though, and any Abby fan is sure to love it even if her dress doesn't stay perfect.",3.0,"Cute, but skirt falls apart",1232496000,"01 21, 2009",Toys_and_Games,0,2 year old daughter get Christmas love like review mention delicate fabric skirt fall month string pull little hair wand super cute Abby fan sure love dress stay perfect
{'$oid': '5a13282c741a2384e879cd3f'},A27YVIQKWVTDE1,1223069192,Elise N. Genco,"[0, 0]",Dress material fell apart in less than two weeks.  This was not due to the child's mishandling of the product.  The quality was very disappointing.  I would not recommend buying this item for your child.  Our child sleeps with this doll and could have choked on the material that came off the dress.,2.0,I would not recommend buying this item for your child,1405814400,"07 20, 2014",Toys_and_Games,0,dress material fall apart week   child mishandling product   quality disappointing   recommend buy item child   child sleep doll choke material come dress
{'$oid': '5a13282c741a2384e879cd48'},A3OML05ASX0JZP,1223069192,Georgia Girl,"[0, 0]",Cute but not the best quality I would have expected from Gund. I read other reviews stating the wings fell apart easily and I can see why after looking at its construction.  I can already see a few frayed strings from limited play,3.0,Cute but poor quality,1400284800,"05 17, 2014",Toys_and_Games,0,cute good quality expect Gund read review state wing fall apart easily look construction   fray string limited play
